iteration,20230103,20230202,20230306,20230404,20230504,20230605,20230706,20230804,20230905,20231004,20231102,20231204,20240104,20240205,20240306,20240405,20240506,20240605,20240708,20240806,20240905,20241004,20241104,20241204
0,0.0037898351238289337,0.0029673063259982807,0.0033310812218007037,0.0033670371898092337,0.00344998702897073,0.0030931540872875733,0.0030224674640658687,0.0030832296030185178,0.003149055684510182,0.0032025516493510158,0.0035215467073114364,0.0034063093193451187,0.003341408069889849,0.002637490589205981,0.0029710665314175992,0.0027743779533177648,0.0035103713412963783,0.00418331046734653,0.006267338344373106,0.003921694916693736,0.004659560981333975,0.006010741667234015,0.005752417581738698,0.004987294539175425
1,0.0033900143973583587,0.004037575021452514,0.004665125114587223,0.004255107863403686,0.004094418864542117,0.0064799047647526795,0.006499405587087754,0.006180219799914896,0.005498073481976741,0.004403360800079787,0.002988515308574711,0.0027223767897741557,0.002716371607273541,0.00741469356097053,0.007192382027469805,0.006579700872631315,0.0049532005943535426,0.005302894932198395,0.004030080281757408,0.006649697855598558,0.005539734362444565,0.0049781972529273745,0.005404552100330123,0.0061312468818924435
2,0.0009664265124507652,0.0006827851619794585,0.0009568735958315063,0.0011561203523737518,0.0011852008796377936,0.001434669371788945,0.0012444552032940307,0.0012226389217998986,0.0011381012699635841,0.0011154448841592015,0.0011004301425819188,0.0008305486849667387,0.000874792323553799,0.0014969876562199436,0.001581840350761716,0.0014593377213027831,0.0014359554161700518,0.0015269540522952873,0.0013569175893722153,0.0014945436627179188,0.001507280223207786,0.0015317616829316366,0.0017693515237199734,0.001611837574315309
3,0.00066988051295863,0.0004056015594803822,0.0005072796181562758,0.000587165521777693,0.0006462980977138272,0.0007956143299549075,0.000780998011434759,0.0007418987396436468,0.0007057356371872583,0.0006933858166243851,0.0005746085131704733,0.00041888984729515394,0.0005013932509733461,0.000645481040978415,0.0006868959002497242,0.0007312343863696574,0.0006909577949884571,0.0006436391423248244,0.0005845303208246526,0.0006452228420037274,0.0007041498502874693,0.0006525258920642943,0.0007916129694536887,0.0008171691378062678
4,0.00037610308307154837,0.0002204193981709567,0.000281620504176547,0.00027121665202056337,0.00035120631620338255,0.0002733751716145889,0.00024203246076065588,0.00028897099025937005,0.0002579904403585405,0.00025424820847298133,0.00030710622290195153,0.0003598068287214605,0.000326065255946084,0.0003017802145472046,0.00034475049175227584,0.0003685924683614933,0.0003591681664558804,0.0003853579821261433,0.00031676695971118347,0.0003716698808731265,0.00045873074686782255,0.00048297383688102405,0.0004603779030078269,0.0004704941994428874
5,0.00021808467851647812,0.00014459042700618163,0.00014894705552702297,0.00012454833367382765,0.00015530004791202128,0.00017257225481689592,0.00017281194554816812,0.00021202978790269307,0.0001917228090086578,0.00018343330917457452,0.00021058854143547103,0.0002017441033085942,0.0001979131865175713,0.00019530881711209578,0.0001666087793995465,0.00020772793867492126,0.00018836076207985497,0.00021392508054911963,0.00019862260915011823,0.0002610351409212389,0.0003134429520822457,0.00029386344282958767,0.00032554989561125596,0.0002577762911660041
6,0.00011622001945299421,8.337870238614476e-05,9.819611527908426e-05,8.474723041560559e-05,9.685704818613587e-05,9.088744788162461e-05,8.837512309886851e-05,0.00012184339125466185,0.0001034228826638032,9.347234731218882e-05,0.0001098799630037363,7.318778613871504e-05,8.011237105745163e-05,0.00012085688042491264,8.103077784061459e-05,0.00011659052596235933,0.00013587740451930479,0.000139894083788284,9.967736962438904e-05,0.00018877488288553205,0.00020967418754295667,0.00016035601331564612,0.00020178012633243432,0.00014067789222677764
7,5.0861645812389046e-05,3.532203980834154e-05,3.7993639114824466e-05,4.383471656050258e-05,4.452255218790251e-05,4.0959294423516876e-05,3.440121660490424e-05,3.5435130607729285e-05,3.626001482820588e-05,3.4527951326670126e-05,4.7328975809041736e-05,3.5524603553194965e-05,2.823338131400336e-05,4.9881813513083394e-05,4.670669910924706e-05,6.0089365077923106e-05,5.43187417745098e-05,5.99024456348296e-05,5.410507392519951e-05,7.252010833727683e-05,7.086325231229243e-05,8.690828525131134e-05,0.00010176031746636265,8.005771881455432e-05
8,2.7392267789776927e-05,1.5840872399285967e-05,1.4535689361064208e-05,2.060855772410428e-05,2.1388815748332804e-05,1.981579993617635e-05,1.4406880240643703e-05,1.0185276910149485e-05,1.4704549923568237e-05,1.4387804163831248e-05,1.5416053563259947e-05,1.4860539810855382e-05,1.213501794520353e-05,1.9379995903349177e-05,1.786811290886233e-05,3.054882610787585e-05,2.657743900733572e-05,2.2639617877003564e-05,2.1347618604726557e-05,3.2013455452792024e-05,2.8319177351447626e-05,3.575497494687589e-05,3.95044492711451e-05,3.821065530715428e-05
9,1.8330122872006944e-05,1.2688503063914921e-05,1.08710196509952e-05,1.0054515275142176e-05,1.7819498930610978e-05,1.1708302499917041e-05,9.526209485529634e-06,6.684775223205242e-06,1.2960523238492814e-05,1.6405404579142367e-05,9.059762040475466e-06,9.685287542488722e-06,7.347561859954222e-06,6.118667408922095e-06,6.916629689494057e-06,1.1684694299087702e-05,1.2190810102430762e-05,1.0884207316682347e-05,8.159456136195846e-06,1.6221427927450432e-05,1.825923400806191e-05,2.4571803434289427e-05,2.93951768820733e-05,2.9357400835927008e-05
10,3.426300590389767e-05,7.930389190058131e-06,6.5179529836936e-06,1.2936185632157327e-05,1.1189057069468484e-05,4.546845630161626e-05,2.9845387102520326e-05,1.5807088283865742e-05,1.449573031962734e-05,1.0466129288091954e-05,3.05462596904806e-05,2.4960299780223226e-05,1.1888418428747902e-05,2.184634421875683e-05,3.791423297712147e-05,1.1566942530797327e-05,1.609194107822438e-05,2.56062158875502e-05,1.6227120616007483e-05,1.0306372526151251e-05,2.2036107557078353e-05,1.315275836680013e-05,3.292118367022935e-05,1.1885668453692296e-05
11,7.042470500947502e-06,3.732116338019999e-06,3.0701054492577926e-06,3.4967834701459257e-06,3.875170393283365e-06,2.6949784838041972e-06,1.963081158262694e-06,2.3176134399082084e-06,2.52782759196171e-06,3.4640471887185773e-06,3.7523700763164677e-06,2.8489430534508034e-06,2.684875937370439e-06,3.916028710873656e-06,3.0451377893429162e-06,1.0504737339590483e-05,9.066933821822158e-06,5.693923283385983e-06,6.275924194385973e-06,3.002804335294306e-05,9.262962649539017e-06,2.6308385303660484e-05,2.1065830178136985e-05,1.6885680684722524e-05
12,2.58156608348158e-06,1.6177816180090264e-06,1.2601265319181418e-06,1.4011398206581258e-06,1.3819107267169818e-06,1.0250336844514977e-06,,,,1.4136331785888253e-06,1.760746560602119e-06,1.4490356608477243e-06,1.3615388708368192e-06,2.16708341843292e-06,1.3581928043961193e-06,2.3091305275592894e-06,2.2651664193384657e-06,2.3559437768101787e-06,1.9943176739867618e-06,3.869131283278301e-06,3.564328145927647e-06,5.15976508406057e-06,9.399096705896804e-06,4.677882906878462e-06
13,,,,,,,,,,,,,,,,,,,,1.5691696912013027e-06,1.595777278008653e-06,1.5771742555605543e-06,2.472760877342283e-06,1.8807891979568732e-06
